SOURCE,FREQUENCY,GEOLEVEL,GEOID,GEONAME,MARKET,PERIOD,YEAR,QUARTER,MONTH,SUPPRESSED,TOT_LOANS,TOT_UPB,PCT_LOANS,PCT_UPB,TOT_LOANAMT,AVE_PAYMENT,AVE_MTMLTV,PCT_MTMLTV_LE60,PCT_MTMLTV_61_70,PCT_MTMLTV_71_80,PCT_MTMLTV_81_90,PCT_MTMLTV_91_100,PCT_MTMLTV_GT100,AVE_INTRATE,PCT_INTRATE_LT_3,PCT_INTRATE_3_4,PCT_INTRATE_4_5,PCT_INTRATE_5_6,PCT_INTRATE_GE_6,PCT_TERM_ARM_1_4,PCT_TERM_ARM_5PL,PCT_TERM_FRM_15,PCT_TERM_FRM_30,AVE_VANTAGESCR,PCT_VS_VERYPOOR,PCT_VS_POOR,PCT_VS_FAIR,PCT_VS_GOOD,PCT_VS_EXCELLENT,AVE_AGE_LOAN,PCT_TENURE_1_4,PCT_TENURE_5_7,PCT_TENURE_8_10,PCT_TENURE_11PL,PCT_GOVERNMENT,PCT_ENTERPRISE,PCT_OTHER
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2018Q2,2018,2,6,0,,1635.2,,34.8,,,53.1,62,16.8,13.4,5.3,2.3,0.3,4.2,2.9,38,48.3,7.4,3.5,1.4,1.8,11.3,85.5,755,0.3,2.1,6.2,47.7,43.8,45,60.7,28,5.7,5.5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2018Q3,2018,3,9,0,,1646.4,,34.8,,,52.7,62.6,16.5,13.1,5.2,2.4,0.3,4.2,2.8,36.6,48.9,8.4,3.3,1.3,1.7,10.9,86.1,755,0.3,2.1,6.3,47.4,43.9,46,61.1,27.8,5.9,5.2,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2018Q4,2018,4,12,0,,1649.8,,34.8,,,52.4,63.4,16.3,12.6,5.2,2.4,0.2,4.2,2.6,35.5,48.7,9.9,3.2,1.2,1.6,10.6,86.6,754,0.2,2.2,6.5,48,43.2,47,61,27.2,6.8,5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2019Q1,2019,1,3,0,,1655.7,,34.9,,,52.1,63.9,16.1,12.2,5.3,2.3,0.2,4.2,2.5,34.6,49.6,10.3,3.1,1.2,1.6,10.3,87,757,0.3,2.1,6.2,46.1,45.4,48,60.3,27.2,7.7,4.9,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2019Q2,2019,2,6,0,,1675.7,,34.9,,,52.6,63.4,15.7,12.5,5.6,2.6,0.1,4.2,2.4,33.7,51.1,9.9,2.9,1.1,1.5,9.9,87.5,756,0.3,2,6.1,47.2,44.4,48,59.3,27.1,8.6,5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2019Q3,2019,3,9,0,,1706.5,,35,,,52.9,62.3,15.5,13.3,5.8,3,0.1,4.2,2.2,35.8,50.1,9.1,2.7,0.9,1.4,9.8,87.8,756,0.3,2.1,6.1,47.2,44.4,48,59.7,24.8,10.4,5.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2019Q4,2019,4,12,0,,1724.4,,35,,,53.4,61.2,15.3,14.1,6.1,3.2,0.1,4.2,2.2,38.6,48.3,8.3,2.6,0.8,1.3,9.8,88,755,0.3,2.1,6.2,47.9,43.5,47,60.3,21.9,12.7,5.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2020Q1,2020,1,3,0,,1765.3,,35.2,,,54,60,15.1,15.1,6.4,3.4,0.1,4.1,2.3,42.6,45.2,7.6,2.4,0.8,1.2,9.8,88.1,757,0.3,2,5.9,46.8,45,47,61.5,18.9,14.6,5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2020Q2,2020,2,6,0,,1820.7,,35.4,,,54.9,58.4,15.1,16.1,6.7,3.7,0.1,4,3.8,48.8,38.6,6.5,2.2,0.7,1.1,10.3,87.8,761,0.2,1.6,5.1,45.9,47.2,44,63.3,16.3,15.6,4.8,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2020Q3,2020,3,9,0,,1891.6,,35.6,,,57.6,56.7,15.2,17.1,7,3.8,0.1,3.8,10.8,49.6,31.9,5.6,2,0.6,1,10.8,87.6,761,0.1,1.4,4.8,46.9,46.7,40,65.8,14.9,14.6,4.6,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2020Q4,2020,4,12,0,,1983.6,,35.9,,,56.2,55.4,15.8,17.8,7.3,3.6,0,3.7,20.6,47.4,25.6,4.7,1.8,0.5,0.9,11.1,87.5,760,0.1,1.3,4.9,48.9,44.8,36,68.9,14.3,12.3,4.5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2021Q1,2021,1,3,0,,2066.1,,36.1,,,56,55.3,16.9,17.5,7.5,2.7,0,3.5,29.6,44.2,20.7,4,1.6,0.4,0.8,11.5,87.4,763,0.1,1.1,4.3,48.3,46.3,33,72.8,12.5,10.4,4.3,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2021Q2,2021,2,6,0,,2116.9,,36,,,55.5,55.9,18.4,16.3,7.3,2.1,0,3.4,32.1,45.7,17.3,3.4,1.5,0.4,0.7,11.6,87.3,761,0.1,1,4.4,50.8,43.7,31,75.7,11,9.3,4,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2021Q3,2021,3,9,0,,2165.9,,35.9,,,54.4,58.1,19.6,14.5,6.1,1.7,0,3.4,35.1,45.6,15,3,1.3,0.4,0.6,11.6,87.3,761,0.1,1,4.5,50.6,43.8,30,77.8,10,8.4,3.8,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2021Q4,2021,4,12,0,,2226.3,,35.9,,,53.2,61,19.5,13.2,4.8,1.5,0,3.3,35.9,47.1,13.2,2.6,1.2,0.4,0.6,11.4,87.6,758,0.1,1.1,4.9,52.3,41.6,30,79.4,9.2,7.6,3.8,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2022Q1,2022,1,3,0,,2260,,35.9,,,51.6,65.2,18.4,11.5,3.8,1.1,0,3.3,35.2,47.9,13.4,2.4,1.1,0.5,0.6,11.1,87.9,760,0.1,1.1,4.6,50.7,43.6,30,80.6,8.5,7.1,3.8,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2022Q2,2022,2,6,0,,2274.9,,35.7,,,49.9,69.8,16.7,9.2,3.2,1.1,0,3.4,34.1,46.4,14.2,4,1.3,0.5,0.5,10.7,88.3,759,0.1,1.2,4.9,50.9,42.9,32,81.3,7.7,6.9,4.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2022Q3,2022,3,9,0,,2278.4,,35.5,,,48.6,73.3,15.1,7.7,2.7,1.1,0,3.4,33.3,45.2,14.1,5.5,1.9,0.5,0.5,10.3,88.7,759,0.1,1.4,5.2,49.7,43.6,34,81.7,7.3,6.4,4.6,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2022Q4,2022,4,12,0,,2277.4,,35.5,,,47.6,75.7,13.6,6.9,2.8,1,0,3.5,32.8,44.4,13.8,5.8,3.1,0.5,0.5,10,89,758,0.2,1.7,5.5,49.4,43.2,36,81.9,7,5.7,5.4,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2023Q1,2023,1,3,0,,2276.4,,35.4,,,47.2,76.5,12.9,6.5,2.9,1.1,0,3.5,32.3,43.7,13.6,6.1,4.3,0.5,0.5,9.7,89.3,760,0.2,1.7,5.3,46.9,46,38,82.2,6.7,4.9,6.2,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2023Q2,2023,2,6,0,,2279.6,,35.3,,,47.3,76.3,12.4,6.7,3.1,1.4,0,3.6,31.6,42.8,13.3,6.3,6,0.6,0.4,9.4,89.6,759,0.2,1.9,5.4,46.6,45.9,40,82.3,6.3,4.5,6.9,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2023Q3,2023,3,9,0,,2279.8,,35.2,,,47.6,75.9,12,6.9,3.4,1.8,0,3.6,31,41.9,13,6.4,7.7,0.6,0.4,9.1,89.9,759,0.3,2.1,5.6,45.3,46.8,42,81.9,6.2,4.7,7.2,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2023Q4,2023,4,12,0,,2275.1,,35.2,,,47.7,75.6,11.6,7.1,3.6,2.1,0,3.7,30.6,41.3,12.8,6.3,9,0.6,0.4,8.8,90.2,758,0.4,2.4,5.6,45.2,46.5,44,80.9,6.5,5.5,7.2,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2024Q1,2024,1,3,0,,2271.7,,35.1,,,47.5,75.7,11.2,7.2,3.6,2.2,0,3.7,30.1,40.6,12.5,6.4,10.3,0.6,0.4,8.6,90.5,761,0.4,2.3,5.3,43.2,48.8,46,80,7.2,5.7,7.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2024Q2,2024,2,6,0,,2273.3,,35,,,47.4,75.9,10.6,7.3,3.9,2.2,0,3.8,29.5,39.8,12.3,6.3,12.1,0.6,0.4,8.3,90.7,760,0.4,2.4,5.3,43,48.8,48,76.8,10.4,5.7,7.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2024Q3,2024,3,9,0,,2274.6,,34.9,,,47.1,76.2,9.9,7.5,4.2,2.2,0,3.9,28.9,38.9,12,6.4,13.8,0.6,0.4,8,91,761,0.5,2.5,5.4,42,49.7,50,70.7,16.5,5.8,7,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2024Q4,2024,4,12,0,,2270.5,,34.8,,,46.8,76.4,9.6,7.5,4.5,2,0,3.9,28.4,38.2,11.8,6.7,14.9,0.6,0.4,7.8,91.3,760,0.5,2.6,5.4,42.7,48.8,51,62,25,6,7.1,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2025Q1,2025,1,3,0,,2262.8,,34.7,,,46.4,76.7,9.3,7.5,4.7,1.8,0,4,28,37.6,11.6,6.8,16.1,0.6,0.4,7.6,91.5,762,0.5,2.6,5.3,40.5,51.1,53,53.1,33.8,5.9,7.2,0,100,0
NMDB,Quarterly,Census Region,RW,West,Enterprise Acquisitions,2025Q2,2025,2,6,0,,2236,,34.7,,,45.9,77.5,8.9,7.4,4.8,1.5,0,4,27.8,37.3,11.5,6.8,16.6,0.5,0.4,7.4,91.7,761,0.6,2.7,5.2,40.7,50.8,56,45.1,41.7,5.6,7.5,0,100,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2013Q1,2013,1,3,0,,411,,27.5,,,94.9,3.5,2.7,5.1,14.7,49.2,24.8,4.5,1.3,34.8,32.1,23.6,8.2,3.8,0.8,2.3,93.1,690,2,11.7,19.3,54.7,12.4,30,85.9,8.3,3.6,2.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2013Q2,2013,2,6,0,,415.8,,27.5,,,92.5,3.7,3.1,6.2,22.7,45.5,18.8,4.4,1.5,39.9,29.9,21.2,7.5,3.6,0.8,2.3,93.3,691,1.9,11.1,19.3,55.6,12.1,30,83.5,11,3.1,2.4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2013Q3,2013,3,9,0,,417.4,,27.4,,,90,4,3.5,8.2,33.6,36,14.7,4.4,1.5,40.3,31.6,19.7,6.9,3.4,0.8,2.3,93.5,690,1.9,11.1,19.9,55.2,11.9,31,81.4,13.3,2.5,2.9,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2013Q4,2013,4,12,0,,419.9,,27.4,,,87.5,4.4,4.2,12.5,39.3,28.2,11.4,4.3,1.4,39.9,33.6,18.7,6.4,3.2,0.9,2.3,93.7,689,1.9,11.2,19.9,55.3,11.7,32,79.2,15.7,2.2,2.9,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2014Q1,2014,1,3,0,,422.3,,27.4,,,84.9,5,5.2,19.6,38.4,22.7,9.1,4.3,1.4,39.4,35.5,17.8,6,3.1,0.9,2.2,93.8,692,1.8,10.6,19.1,55.7,12.7,33,77.9,17.1,2,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2014Q2,2014,2,6,0,,427.3,,27.4,,,82.8,5.6,7.5,26.6,32.6,20.1,7.6,4.3,1.3,39,37.4,16.7,5.6,3,1,2.2,93.8,694,1.6,10.2,19,56.2,12.9,34,76.5,18.6,1.8,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2014Q3,2014,3,9,0,,429.6,,27.4,,,81,6.4,11.1,30.4,26.6,19.2,6.3,4.3,1.3,39.3,38.5,15.6,5.3,2.9,1.1,2.2,93.8,693,1.7,10.4,19.4,55.4,13.1,35,75,20.3,1.7,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2014Q4,2014,4,12,0,,431.7,,27.3,,,79.6,7.3,14.8,29.9,23.9,18.8,5.3,4.3,1.2,40.5,38.7,14.6,5,3,1.2,2.2,93.6,692,1.7,10.8,19.7,54.8,13,35,72.8,22.5,1.7,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2015Q1,2015,1,3,0,,435.3,,27.4,,,78.8,8.2,16.9,28.7,22.3,19.3,4.6,4.2,1.3,43.2,37.2,13.6,4.7,2.9,1.2,2.2,93.7,695,1.6,10.2,19.2,55,14,36,72.8,22.5,1.7,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2015Q2,2015,2,6,0,,435.9,,27.2,,,78.8,9.1,17.6,26.1,21.1,21.8,4.3,4.2,1.3,46.5,35.4,12.5,4.4,2.7,1.3,2.1,93.9,695,1.5,10.1,19.3,55.2,13.9,35,73.7,21.3,2.1,2.9,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2015Q3,2015,3,9,0,,444.4,,27.3,,,78.6,9.9,18.6,23.5,20.7,23.3,3.9,4.1,1.3,47.1,36.1,11.3,4.1,2.6,1.2,2.1,94,693,1.5,10.3,19.8,54.8,13.5,35,74.7,20.1,2.3,2.9,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2015Q4,2015,4,12,0,,448.7,,27.3,,,78.1,11,19.4,21.8,20.5,24.1,3.3,4.1,1.2,48.3,36.2,10.4,3.8,2.6,1.2,2.1,94.1,692,1.5,10.4,20.5,54.3,13.3,35,74.9,19.7,2.6,2.8,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2016Q1,2016,1,3,0,,455.9,,27.5,,,77.5,12.6,20.2,19.9,21.1,23.6,2.7,4.1,1.2,50.2,35.5,9.6,3.6,2.5,1.1,2,94.4,695,1.5,9.6,19.9,55.3,13.8,35,75,19.3,3.1,2.7,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2016Q2,2016,2,6,0,,466.2,,27.6,,,77,14.1,19.8,18.6,22.9,22,2.6,4,1.2,52.8,33.9,8.7,3.3,2.3,1.1,2,94.6,695,1.4,9.6,19.8,55.4,13.9,34,74.7,18.5,4.2,2.5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2016Q3,2016,3,9,0,,475.7,,27.6,,,76.6,15.9,18.7,17.8,24.5,20.7,2.4,4,1.4,55.8,31.7,8,3.1,2.1,1,1.9,94.9,694,1.5,9.8,20.2,54.9,13.7,34,73.9,18.7,5,2.4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2016Q4,2016,4,12,0,,481.5,,27.6,,,76.2,17.2,17.6,17.9,24.8,20.2,2.2,3.9,1.7,58,30.1,7.4,2.9,2,1,1.9,95.1,692,1.5,10.4,20.8,54.1,13.2,34,72.5,19.4,5.8,2.3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2017Q1,2017,1,3,0,,488.9,,27.7,,,75.6,18.7,16.6,18.3,25.3,19.1,1.9,3.9,1.6,57.5,31.3,6.9,2.7,1.9,1,1.9,95.2,694,1.5,10,20.1,54.1,14.2,34,71.3,20.4,6.1,2.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2017Q2,2017,2,6,0,,500.1,,27.8,,,75.2,20,15.4,18.9,25.3,18.4,2,3.9,1.6,56.3,33.1,6.5,2.5,1.9,0.9,1.8,95.3,695,1.5,9.9,19.9,54.5,14.3,34,70.5,21,6.4,2.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2017Q3,2017,3,9,0,,508.6,,27.8,,,74.9,21,14.6,19.8,24.6,18,2,3.9,1.5,55.4,34.4,6.3,2.4,1.9,0.9,1.8,95.4,694,1.5,10.3,19.8,54.3,14.2,34,71,20.2,6.8,2.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2017Q4,2017,4,12,0,,511.5,,27.7,,,74.5,22,14,20.6,24,17.6,1.8,3.9,1.4,54.7,35.6,6.2,2.2,1.8,0.9,1.7,95.6,693,1.5,10.7,20.1,54.1,13.6,35,71.9,18.6,7.5,2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2018Q1,2018,1,3,0,,515.3,,27.7,,,73.8,23,14.1,21.5,23.3,16.5,1.6,4,1.3,53.1,37.1,6.4,2.2,1.7,0.8,1.7,95.8,696,1.5,10.2,19.2,54.3,14.9,36,72.8,17.7,7.5,2.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2018Q2,2018,2,6,0,,521.1,,27.6,,,73.3,23.7,14.2,22.1,22.5,15.9,1.6,4,1.2,50.2,38.9,7.6,2.1,1.6,0.8,1.6,96,696,1.5,9.9,19.3,54.4,14.9,36,73.5,17,7.3,2.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2018Q3,2018,3,9,0,,526.7,,27.5,,,72.9,24.2,14.6,22.3,21.7,15.6,1.6,4,1.1,47.4,40.5,9,2,1.5,0.8,1.5,96.2,696,1.5,10.4,19.4,53.7,15,37,74.1,16.5,7.2,2.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2018Q4,2018,4,12,0,,532.1,,27.5,,,72.4,24.8,15.1,22.2,21,15.3,1.6,4.1,1.1,45,41,10.9,2.1,1.4,0.8,1.5,96.3,694,1.7,10.9,19.8,52.8,14.9,38,74.2,16.1,7.3,2.4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2019Q1,2019,1,3,0,,537.2,,27.5,,,72,25.4,15.6,21.9,20.4,15.3,1.4,4.1,1,43.1,42.1,11.7,2.1,1.3,0.8,1.4,96.5,696,1.6,10.6,18.9,53,15.9,39,73.8,16.1,7.5,2.6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2019Q2,2019,2,6,0,,545.4,,27.5,,,72.2,25.5,15.6,20.9,20,16.4,1.7,4.1,0.9,41.7,43.6,11.7,2,1.2,0.8,1.4,96.7,696,1.5,10.7,19.1,52.9,15.9,39,72.4,17,7.6,3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2019Q3,2019,3,9,0,,554.9,,27.5,,,72.9,25.1,15.2,19.7,19.2,18.7,2.2,4.1,1,44.2,42.2,10.6,1.9,1,0.8,1.3,96.9,695,1.7,10.9,19.4,52.1,15.8,39,72.1,16.6,8,3.3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2019Q4,2019,4,12,0,,559.5,,27.4,,,73.5,24.6,14.7,18.8,18.7,20.7,2.4,4,1.5,48.1,39.3,9.4,1.8,0.8,0.8,1.2,97.2,693,1.8,11.5,19.7,51.4,15.6,38,72.2,15.4,8.7,3.6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2020Q1,2020,1,3,0,,563.9,,27.3,,,73.9,24.2,14.5,18,18.2,22.6,2.5,3.9,2.7,52.2,35.4,8,1.6,0.7,0.7,1.2,97.4,695,1.7,11.4,19.5,51.1,16.4,38,72.2,14.4,9.5,3.8,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2020Q2,2020,2,6,0,,563.6,,27.2,,,74.6,23.6,13.9,17.3,17.6,24.7,2.9,3.8,7,54.2,30.3,7,1.5,0.6,0.7,1.1,97.6,702,1,9.5,18.8,53,17.7,37,71.7,14.2,10.1,4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2020Q3,2020,3,9,0,,561.9,,27.1,,,75.2,22.9,13.3,16.6,17.2,26.9,3,3.7,14.8,52,25.5,6.2,1.5,0.4,0.6,1,97.9,703,0.8,8.8,19.4,53.5,17.5,36,71.4,14.7,9.7,4.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2020Q4,2020,4,12,0,,559.8,,26.9,,,75.6,22.4,13,16,17.8,28.1,2.6,3.6,24.4,47.3,21.5,5.5,1.4,0.3,0.6,1,98.1,702,0.8,8.9,19.8,53.6,16.9,34,71.9,15,8.5,4.5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2021Q1,2021,1,3,0,,552.8,,26.6,,,74.8,23,13.1,15.8,20.2,26.3,1.7,3.4,33.6,42,18.2,4.9,1.3,0.3,0.6,1,98.2,707,0.6,7.5,18.7,55.1,18.1,33,73.4,14.2,7.8,4.6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2021Q2,2021,2,6,0,,547.2,,26.4,,,73.7,24,13.2,16.1,24.4,21,1.4,3.4,38.8,39.6,15.9,4.4,1.3,0.2,0.5,1,98.3,706,0.6,7.5,18.9,55.5,17.5,33,74.8,13.5,7.2,4.5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2021Q3,2021,3,9,0,,544.1,,26.2,,,72.2,25.6,13.6,17.3,26.8,15.5,1.1,3.3,43.2,37.4,14.1,4,1.2,0.1,0.5,0.9,98.4,706,0.6,7.8,19.1,54.8,17.8,32,75.9,12.9,6.8,4.5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2021Q4,2021,4,12,0,,543.8,,26,,,70.5,27.6,14.2,20.4,24.6,12.2,1,3.2,45.8,36.5,12.8,3.7,1.2,0.1,0.5,0.9,98.5,704,0.7,8.3,19.1,54.6,17.3,32,76.8,12.3,6.3,4.5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2022Q1,2022,1,3,0,,543.7,,26,,,68.3,30.3,15.6,24.4,19.8,9.2,0.8,3.2,45.7,37.2,12.6,3.4,1.1,0.1,0.5,0.9,98.5,707,0.7,8.1,18,54.5,18.7,32,77.8,11.7,6,4.6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2022Q2,2022,2,6,0,,550.3,,26,,,66.4,33.2,17.9,25,15.5,7.6,0.8,3.3,43.5,36.1,14.3,5,1.1,0.1,0.5,0.9,98.6,706,0.9,8.6,18.2,53.9,18.4,33,78.7,10.6,5.9,4.7,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2022Q3,2022,3,9,0,,561.6,,26,,,65.1,35.3,20.6,22.7,12.7,8,0.7,3.4,41.3,34.2,15.6,7.4,1.5,0.1,0.4,0.8,98.6,703,1,9.4,18.1,53.5,18,34,79.3,9.9,5.7,5,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2022Q4,2022,4,12,0,,569.8,,26,,,64.2,37.2,22.4,20.6,10.9,8.3,0.6,3.5,39.9,33,15.4,8.3,3.5,0.1,0.4,0.8,98.7,700,1.4,10.9,18.4,51.6,17.8,35,79.7,9.4,5.3,5.6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2023Q1,2023,1,3,0,,576.9,,26,,,64,38.2,23,18.8,10.2,9.1,0.8,3.6,38.6,31.9,15.1,9.6,4.9,0.2,0.4,0.7,98.7,702,1.5,10.6,17.7,51.4,18.8,37,80.1,9,4.9,6.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2023Q2,2023,2,6,0,,590.6,,26,,,64.6,37.9,22.5,17.2,10,11.2,1.2,3.7,36.8,30.3,14.5,11.2,7.1,0.2,0.4,0.7,98.8,700,1.6,11.3,17.5,50.9,18.7,38,80.3,8.5,4.8,6.4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2023Q3,2023,3,9,0,,602.3,,26,,,65.4,37.2,21.9,16.2,10,13,1.7,3.8,35.3,29,14,11.7,10,0.2,0.4,0.6,98.8,698,1.9,12,17.8,49.4,18.9,39,79.9,8.5,5.2,6.4,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2023Q4,2023,4,12,0,,611.9,,26,,,65.9,37,21.4,15.3,10,14.4,1.9,3.9,34.1,28,13.6,11.8,12.6,0.2,0.4,0.6,98.8,696,2.2,13,17.3,48.6,18.8,41,79,8.9,5.8,6.3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2024Q1,2024,1,3,0,,620.6,,26,,,65.9,37.5,21,14.6,10,15.3,1.6,4,33,27,14.2,12.2,13.7,0.6,0.3,0.6,98.4,698,2.2,12.6,16.8,48.5,19.9,42,78,9.7,6.1,6.2,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2024Q2,2024,2,6,0,,632.5,,26,,,65.9,38.2,20.3,13.9,10.1,16.1,1.4,4,31.6,25.8,14.9,12.2,15.5,1.3,0.3,0.5,97.8,698,2.2,12.6,16.7,48.5,20,43,76.4,11.2,6.2,6.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2024Q3,2024,3,9,0,,645,,26,,,65.7,39.2,19.4,13.1,10.7,16.5,1.1,4.1,30.2,24.7,15.3,13.1,16.7,1.7,0.3,0.5,97.5,698,2.4,13,16.5,47.7,20.4,44,73.2,14.3,6.4,6.1,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2024Q4,2024,4,12,0,,655.9,,26,,,65.4,40.5,18.4,12.5,11.7,16,0.9,4.2,29.1,23.7,15.1,14.3,17.8,1.8,0.3,0.5,97.4,697,2.5,13.4,16.5,47.6,20,45,68.8,18.7,6.6,6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2025Q1,2025,1,3,0,,665,,26,,,65,41.8,17.5,12.1,12.9,15,0.8,4.3,28.1,22.9,14.6,14.5,19.9,1.9,0.3,0.5,97.3,697,2.7,13.5,16,46.6,21.1,46,63.8,23.6,6.6,6,100,0,0
NMDB,Quarterly,Census Region,RW,West,Government / Non-Conventional,2025Q2,2025,2,6,0,,663.8,,26,,,64.3,43.4,16.8,11.9,14.3,13.1,0.6,4.3,27.6,22.5,14.4,14.5,21,2,0.3,0.5,97.3,697,2.6,13.7,16,46.7,21,48,58.8,28.6,6.4,6.3,100,0,0
NMDB,Quarterly,Census Region,RW,West,Other Conventional Market,2013Q1,2013,1,3,0,,939.7,,36.7,,,90.6,19.5,10.6,13.5,10.7,9.9,35.9,5.7,6.3,10.9,12.2,20.2,50.3,7.1,46.2,5.8,40.9,695,3.1,15.2,15,45.2,21.4,69,24.3,39.6,33.2,2.8,0,0,100
