SOURCE,FREQUENCY,GEOLEVEL,GEOID,GEONAME,MARKET,PERIOD,YEAR,QUARTER,MONTH,SUPPRESSED,TOT_LOANS,TOT_UPB,PCT_LOANS,PCT_UPB,TOT_LOANAMT,AVE_PAYMENT,AVE_MTMLTV,PCT_MTMLTV_LE60,PCT_MTMLTV_61_70,PCT_MTMLTV_71_80,PCT_MTMLTV_81_90,PCT_MTMLTV_91_100,PCT_MTMLTV_GT100,AVE_INTRATE,PCT_INTRATE_LT_3,PCT_INTRATE_3_4,PCT_INTRATE_4_5,PCT_INTRATE_5_6,PCT_INTRATE_GE_6,PCT_TERM_ARM_1_4,PCT_TERM_ARM_5PL,PCT_TERM_FRM_15,PCT_TERM_FRM_30,AVE_VANTAGESCR,PCT_VS_VERYPOOR,PCT_VS_POOR,PCT_VS_FAIR,PCT_VS_GOOD,PCT_VS_EXCELLENT,AVE_AGE_LOAN,PCT_TENURE_1_4,PCT_TENURE_5_7,PCT_TENURE_8_10,PCT_TENURE_11PL,PCT_GOVERNMENT,PCT_ENTERPRISE,PCT_OTHER
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2014Q2,2014,2,6,0,1219,149.8,4.3,3.3,172.4,1017,61.7,40.7,18.1,22.5,10.7,6.1,1.9,4.8,3.6,24.2,33.2,19.6,19.3,0.9,1.6,30.1,67.4,737,0.8,5.6,9.7,46.9,37.1,58,56.3,16.1,12.1,15.5,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2014Q3,2014,3,9,0,1214,149.6,4.3,3.3,172.8,1018,61.2,41.4,18.4,22.1,10.6,5.8,1.6,4.8,3.6,24.5,34.5,19,18.5,0.9,1.6,29.9,67.6,738,0.8,5.4,9.6,46.8,37.4,59,55.8,16.5,12,15.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2014Q4,2014,4,12,0,1209,149.2,4.3,3.3,173,1023,60.7,42.3,18.8,21.5,10.5,5.5,1.4,4.8,3.6,24.8,35.5,18.4,17.7,0.8,1.6,29.7,67.8,737,0.8,5.4,9.7,47.4,36.7,60,53.9,18.5,11.7,15.9,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2015Q1,2015,1,3,0,1208,149.4,4.3,3.3,173.8,1022,60.2,43.4,18.9,20.9,10.4,5.1,1.3,4.7,3.7,25.8,35.8,17.7,17,0.8,1.6,29.6,68,740,0.7,5,9.3,46.2,38.7,61,53.4,19.1,11.5,16,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2015Q2,2015,2,6,0,1198,148.9,4.3,3.3,173.5,1022,59.8,44.2,19.1,20.6,10.3,4.7,1.1,4.7,3.7,26.9,36.2,16.9,16.3,0.7,1.6,29.4,68.3,741,0.7,5,9.1,46.7,38.5,61,54.1,18.7,11.1,16.1,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2015Q3,2015,3,9,0,1197,149.5,4.3,3.3,174.4,1024,59.4,45,19.2,20.1,10.3,4.5,0.9,4.7,3.6,27.3,37.4,16.1,15.5,0.7,1.6,29.2,68.6,741,0.7,4.8,9,46.9,38.5,61,54.4,19.4,9.8,16.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2015Q4,2015,4,12,0,1187,149,4.3,3.3,174.3,1041,58.9,46,19.5,19.4,10.2,4.1,0.8,4.6,3.6,28,38.3,15.5,14.6,0.7,1.5,29.1,68.8,741,0.7,4.7,9.2,47.4,38,62,53.5,21.5,8.7,16.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2016Q1,2016,1,3,0,1172,147.9,4.3,3.3,173.5,1049,58.5,46.9,19.7,18.9,10,3.8,0.7,4.6,3.7,28.9,38.9,14.9,13.7,0.6,1.4,29,68.9,743,0.6,4.6,8.7,46.5,39.6,62,53,22.3,8.7,16,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2016Q2,2016,2,6,0,1169,148.6,4.3,3.3,174.5,1042,58.1,47.8,19.6,18.5,9.9,3.6,0.6,4.5,3.8,30.4,38.6,14.3,13,0.6,1.4,28.7,69.3,743,0.6,4.4,8.7,47,39.3,62,52,22.9,9.4,15.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2016Q3,2016,3,9,0,1169,149.9,4.3,3.3,176,1039,57.8,48.6,19.5,18.3,9.7,3.5,0.5,4.5,4.1,32.3,37.8,13.5,12.3,0.5,1.4,28.6,69.5,744,0.6,4.4,8.6,46.8,39.7,62,50.4,24.6,9.6,15.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2016Q4,2016,4,12,0,1163,149.9,4.3,3.3,176.2,1048,57.4,49.2,19.7,18,9.4,3.3,0.5,4.5,4.3,33.9,37.1,12.9,11.8,0.5,1.3,28.4,69.8,742,0.6,4.3,8.7,47.8,38.5,62,48.4,26.8,9.5,15.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2017Q1,2017,1,3,0,1159,150.2,4.3,3.3,176.8,1060,57,50.2,19.7,17.5,9.1,3,0.4,4.4,4.2,34,38.1,12.4,11.2,0.5,1.3,28,70.2,745,0.7,4.2,8.2,46.4,40.5,63,46.4,29.2,9.4,15,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2017Q2,2017,2,6,0,1161,151.5,4.3,3.3,178.5,1057,56.6,51,19.7,17.2,8.9,2.8,0.4,4.4,4.1,33.9,39.4,12,10.6,0.5,1.2,27.6,70.7,745,0.6,4.1,8.1,47,40.2,63,44.6,31.4,9.2,14.8,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2017Q3,2017,3,9,0,1159,152.5,4.3,3.3,179.8,1063,56.3,51.6,19.7,16.9,8.5,2.9,0.3,4.4,4.1,34.1,40.3,11.4,10.1,0.5,1.2,27.2,71.2,746,0.6,4,7.9,46.9,40.5,63,43.9,32.1,9.5,14.6,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2017Q4,2017,4,12,0,1159,153.8,4.3,3.3,181.3,1070,56,52.6,19.4,16.7,8,3,0.3,4.4,4,34.4,41.1,10.9,9.6,0.4,1.1,26.7,71.8,745,0.5,4,8.2,48,39.3,63,44.2,30.6,11,14.2,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2018Q1,2018,1,3,0,1157,154.7,4.3,3.3,182.6,1085,55.6,53.7,19.3,16.3,7.7,2.8,0.3,4.4,3.9,34.3,42.1,10.6,9.2,0.4,1.1,26.1,72.4,747,0.6,3.9,7.8,46.7,41,63,44.9,29.6,11.6,13.9,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2018Q2,2018,2,6,0,1159,156.6,4.3,3.3,184.8,1083,55.4,54.4,18.9,16.2,7.4,2.9,0.2,4.4,3.7,33.4,43.2,10.9,8.8,0.4,1,25.3,73.3,747,0.6,3.8,7.8,47,40.9,63,45.6,29.5,11.5,13.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2018Q3,2018,3,9,0,1159,158.2,4.3,3.3,186.8,1094,55.2,55.2,18.6,15.9,7.3,2.9,0.2,4.4,3.6,32.5,44.1,11.4,8.4,0.4,1,24.7,73.9,747,0.5,3.7,7.8,46.9,41,63,45.9,29.4,11.9,12.8,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2018Q4,2018,4,12,0,1162,159.5,4.3,3.4,188.6,1107,54.8,56.2,18.3,15.4,7.1,2.9,0.1,4.4,3.5,31.7,44.2,12.4,8.2,0.4,1,24.2,74.5,746,0.5,3.9,8,47.4,40.3,64,46.1,28.2,13.4,12.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2019Q1,2019,1,3,0,1162,160.7,4.3,3.4,190.5,1122,54.4,57.1,18,15,7,2.7,0.1,4.4,3.4,31.1,45,12.6,7.9,0.4,0.9,23.7,75.1,749,0.5,3.6,7.7,45.9,42.2,65,46.1,27.4,14.2,12.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2019Q2,2019,2,6,0,1167,163,4.3,3.4,193.1,1115,54.2,57.7,17.6,14.8,7,2.8,0.1,4.4,3.3,30.4,46.2,12.5,7.6,0.3,0.8,23.1,75.7,749,0.5,3.6,7.4,46.9,41.7,65,46.1,26.5,14.7,12.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2019Q3,2019,3,9,0,1178,166.2,4.3,3.4,196.7,1108,54.2,58,17.1,14.7,7,3.1,0.1,4.4,3.2,31.5,46.1,12,7.2,0.3,0.8,22.7,76.2,749,0.5,3.5,7.3,46.8,41.9,65,46.2,24.9,16,12.9,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2019Q4,2019,4,12,0,1183,168.7,4.3,3.4,199.4,1116,54.2,58,16.8,14.8,7,3.3,0.1,4.4,3.1,33.1,45.4,11.5,7,0.3,0.8,22.4,76.5,748,0.5,3.6,7.5,47.4,41,65,46.5,22.9,17.7,12.9,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2020Q1,2020,1,3,0,1192,171.7,4.3,3.4,202.9,1124,54.2,57.9,16.5,15.2,7,3.3,0.1,4.3,3.2,35.2,44.1,10.9,6.6,0.3,0.7,22.2,76.8,750,0.5,3.4,7.3,46.4,42.5,65,47.3,20.8,19.1,12.8,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2020Q2,2020,2,6,0,1204,176.5,4.3,3.4,207.3,1057,54.5,57.1,16.3,15.7,7.3,3.6,0.1,4.2,4.3,39,40.2,10.2,6.3,0.3,0.7,22.4,76.6,754,0.3,2.8,6.7,46,44.3,63,48.5,18.8,20.1,12.6,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2020Q3,2020,3,9,0,1217,182.1,4.3,3.4,212.3,1072,54.9,56.1,16,16.2,7.7,3.9,0.1,4.1,7.8,40.5,36.4,9.4,6,0.2,0.6,22.8,76.3,754,0.3,2.5,6.6,46.7,43.9,61,49.9,17.6,19.9,12.6,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2020Q4,2020,4,12,0,1235,189.3,4.3,3.4,218.9,1082,55.1,55.3,15.9,16.8,8.1,3.8,0,4,12.9,40.5,32.3,8.6,5.7,0.2,0.6,22.9,76.3,753,0.2,2.6,6.6,48.3,42.3,59,51.8,17,18,13.2,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2021Q1,2021,1,3,0,1256,196.5,4.3,3.4,225.6,1091,55,55.2,16.2,17,8.5,3.1,0,3.9,18.5,39.6,28.7,7.8,5.3,0.1,0.6,23,76.3,756,0.2,2.1,5.9,47.8,44,57,54.5,16.1,16.5,13,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2021Q2,2021,2,6,0,1271,202.7,4.4,3.5,231.6,1113,54.6,55.6,16.6,16.7,8.6,2.4,0,3.8,20.6,41.3,25.9,7.1,5,0.1,0.6,23.1,76.2,755,0.2,2,5.9,49.5,42.4,55,56.8,15.1,15.6,12.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2021Q3,2021,3,9,0,1281,208.3,4.4,3.5,237.2,1135,53.7,57,17.9,15.4,7.6,2.1,0,3.8,22.9,42.2,23.6,6.5,4.7,0.1,0.5,23.1,76.2,755,0.2,1.9,6,49.5,42.4,54,58.7,14.3,14.8,12.1,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2021Q4,2021,4,12,0,1302,215.9,4.4,3.5,245.1,1144,52.6,59,18.9,14.3,6,1.8,0,3.7,24.1,43.7,21.8,6,4.4,0.2,0.5,22.9,76.4,753,0.2,2.1,6.3,50.6,40.7,53,60.4,13.8,13.6,12.2,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2022Q1,2022,1,3,0,1312,220.8,4.4,3.5,250.7,1183,51,62.5,18.4,13.1,4.7,1.2,0,3.7,24,44.8,21.4,5.6,4.2,0.2,0.5,22.6,76.8,756,0.2,2,5.6,49.8,42.5,53,61.9,13,12.8,12.3,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2022Q2,2022,2,6,0,1319,225.1,4.4,3.5,255.9,1215,49.4,66.7,17.4,11,3.7,1.1,0,3.7,23.4,43.6,21.9,6.9,4.3,0.1,0.4,22,77.5,755,0.2,2.1,6,49.9,41.8,53,63,12.2,12.1,12.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2022Q3,2022,3,9,0,1321,227.7,4.4,3.6,259.5,1250,48,70.8,16,9.1,3,1.2,0,3.8,22.9,42.4,21.5,8.5,4.8,0.2,0.4,21.5,78,755,0.2,2.3,6.1,48.9,42.5,54,63.7,11.7,11.3,13.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2022Q4,2022,4,12,0,1321,228.7,4.4,3.6,261.8,1260,46.6,74.2,14.4,7.7,2.8,1,0,3.8,22.6,41.6,21,8.7,6.2,0.2,0.4,21.1,78.4,753,0.3,2.5,6.5,49.1,41.6,56,64,11.2,10.3,14.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2023Q1,2023,1,3,0,1323,229.6,4.4,3.6,264.1,1308,45.7,76.2,13.3,6.9,2.6,1,0,3.9,22.3,40.9,20.6,8.9,7.4,0.2,0.4,20.6,78.8,756,0.3,2.4,6.1,47.6,43.5,57,64.4,10.9,9.3,15.4,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2023Q2,2023,2,6,0,1324,231.5,4.4,3.6,267.3,1312,45.2,77.5,12.3,6.4,2.6,1.2,0,3.9,21.9,40,20,9.1,9,0.2,0.4,20.1,79.3,755,0.3,2.6,6.1,47.3,43.6,58,64.7,10.5,8.6,16.2,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2023Q3,2023,3,9,0,1326,233.1,4.4,3.6,270.1,1332,44.8,78.2,11.5,6.2,2.7,1.3,0,4,21.5,39.1,19.5,9,10.8,0.2,0.4,19.6,79.8,755,0.4,2.9,6.2,46.2,44.4,60,64.3,10.5,8.5,16.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2023Q4,2023,4,12,0,1325,233.6,4.4,3.6,272,1366,44.5,78.8,10.8,6.1,2.8,1.5,0,4,21.3,38.6,19.1,8.9,12.1,0.2,0.3,19.2,80.2,754,0.4,3.1,6.4,46.2,43.9,61,63.3,10.8,9.1,16.8,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2024Q1,2024,1,3,0,1326,234.4,4.4,3.6,274.1,1386,44.2,79.3,10.2,6,2.9,1.6,0,4.1,21,37.9,18.8,8.8,13.5,0.2,0.3,18.8,80.7,756,0.4,3.1,6,44.7,45.8,63,62.7,11.4,9.2,16.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2024Q2,2024,2,6,0,1327,236.1,4.4,3.6,277,1400,44,79.5,9.7,5.9,3.1,1.7,0,4.1,20.7,37.1,18.3,8.6,15.3,0.2,0.3,18.3,81.1,756,0.5,3,6.2,44.1,46.2,64,59.7,14.3,9.3,16.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2024Q3,2024,3,9,0,1329,237.8,4.4,3.6,280,1420,43.8,79.5,9.2,6.1,3.3,1.8,0,4.2,20.4,36.2,17.9,8.6,16.9,0.2,0.3,17.9,81.6,757,0.4,3.2,6.2,43.2,47,66,55.8,18.1,9.5,16.6,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2024Q4,2024,4,12,0,1328,238.8,4.4,3.7,282.1,1443,43.6,79.6,8.8,6.3,3.4,1.8,0,4.2,20.1,35.5,17.5,8.9,18,0.2,0.3,17.6,82,756,0.5,3.2,6.2,43.9,46.2,67,51,22.6,9.7,16.6,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2025Q1,2025,1,3,0,1326,239.1,4.4,3.7,283.6,1475,43.3,79.8,8.4,6.4,3.6,1.7,0,4.2,19.8,34.9,17.2,8.8,19.3,0.2,0.3,17.2,82.3,757,0.6,3.3,6.2,41.9,48,68,46.1,27.6,9.6,16.7,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Enterprise Acquisitions,2025Q2,2025,2,6,0,1311,236.3,4.4,3.7,281.8,1502,42.8,80.2,8.1,6.4,3.6,1.5,0,4.3,19.8,34.6,17,8.8,19.9,0.2,0.3,17,82.5,757,0.6,3.4,6.1,42.1,47.9,71,40.6,32.9,9.5,17,0,100,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2013Q1,2013,1,3,0,739,86.4,7.3,5.8,92.7,870,85.6,10.7,5.7,9.7,15.7,41.7,16.5,5.2,0.9,20.4,24.2,27.9,26.5,1.6,1.1,6.9,90.3,672,3.6,17.1,20.7,48,10.5,57,62.1,15.9,10.5,11.5,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2013Q2,2013,2,6,0,745,87.6,7.3,5.8,94,867,85.5,10.5,5.7,9.8,16.1,42.8,15.1,5.1,1.2,24,23.7,26.2,24.9,1.6,1.1,6.8,90.4,674,3.3,16.7,21,48.6,10.4,56,60.8,17.6,9.7,11.9,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2013Q3,2013,3,9,0,749,88.1,7.3,5.8,94.7,875,85.2,10.5,5.8,9.8,16.8,43.3,13.8,5,1.2,24.8,25.4,25,23.6,1.6,1.1,6.8,90.5,672,3.3,16.9,21.2,48.3,10.2,57,59.3,19.5,8.5,12.7,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2013Q4,2013,4,12,0,752,88.7,7.3,5.8,95.5,888,84.7,10.5,6,10.1,18.3,42.8,12.2,5,1.2,25.1,27,24.2,22.6,1.5,1.2,6.6,90.7,672,3.5,17.1,21,48.2,10.3,57,57.1,22,7.9,13,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2014Q1,2014,1,3,0,756,89.1,7.3,5.8,96.3,892,84.1,10.6,6.4,10.5,20,41.8,10.6,5,1.1,25.1,28.5,23.5,21.7,1.4,1.2,6.5,90.9,675,3.2,16.7,20.5,48.6,11,59,56.3,23,7.5,13.2,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2014Q2,2014,2,6,0,760,89.7,7.2,5.8,97.2,888,83.5,10.8,6.7,10.9,22.1,40.5,9,4.9,1.1,25.3,30.1,22.6,20.8,1.3,1.2,6.4,91,675,3.1,16.4,20.9,48.4,11.1,59,55,24.5,7,13.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2014Q3,2014,3,9,0,764,90.3,7.2,5.8,98.1,888,82.9,11,6.9,11.4,24.8,38.1,7.8,4.9,1.1,26,31.3,21.8,19.9,1.2,1.2,6.4,91.2,675,3.3,16.1,21,48.5,11.1,60,54,25.6,6.7,13.7,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2014Q4,2014,4,12,0,768,90.9,7.2,5.8,99,890,82.2,11.3,7.3,12.5,26.3,36.1,6.6,4.8,1.1,27,32,20.9,19,1.2,1.3,6.3,91.2,674,3.3,16.4,21.1,48.4,10.7,60,53.1,26.8,6.5,13.7,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2015Q1,2015,1,3,0,772,91.8,7.2,5.8,100.1,889,81.5,11.5,7.6,13.3,28.2,34.1,5.3,4.8,1.1,28.6,31.9,20.1,18.2,1,1.3,6.3,91.4,678,3.1,15.7,20.8,48.7,11.8,61,52.9,26.8,6.6,13.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2015Q2,2015,2,6,0,776,92.5,7.3,5.8,101.1,879,81,11.8,7.8,13.7,29.5,32.7,4.5,4.8,1.1,30.7,31.6,19.2,17.5,0.9,1.4,6.2,91.5,678,2.9,15.7,21,48.8,11.6,61,53.1,26.2,7.1,13.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2015Q3,2015,3,9,0,780,93.4,7.2,5.7,102.1,883,80.4,12.1,8.2,14.1,30.6,31,4,4.7,1.1,31.7,32.4,18.2,16.6,0.9,1.3,6.2,91.6,677,3,15.8,21.3,48.5,11.5,61,53.2,26,7.3,13.5,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2015Q4,2015,4,12,0,781,94,7.2,5.7,102.9,888,79.9,12.4,8.7,14.7,31.4,29.2,3.5,4.7,1.1,32.9,32.7,17.4,15.9,0.8,1.3,6.1,91.7,676,3.1,15.8,21.5,48.3,11.4,61,53,26,7.7,13.3,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2016Q1,2016,1,3,0,784,94.7,7.2,5.7,103.8,890,79.3,12.8,9.4,15.2,32.1,27.4,3,4.6,1.1,34.3,32.8,16.6,15.2,0.8,1.3,6.1,91.8,680,2.7,15,21.1,49.2,12.1,62,52.8,25.6,8.5,13.1,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2016Q2,2016,2,6,0,793,96.5,7.2,5.7,105.8,879,78.9,13.1,9.5,16,32.4,25.8,3,4.6,1.1,36.4,32.4,15.7,14.4,0.7,1.3,6,92,680,2.7,14.7,21.4,49.2,11.9,61,52.7,24.8,9.7,12.8,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2016Q3,2016,3,9,0,798,97.9,7.2,5.7,107.4,880,78.4,13.7,9.6,17.4,32.1,24.1,3.1,4.5,1.2,38.7,31.5,14.8,13.7,0.7,1.3,5.9,92.1,679,2.9,15,21.4,48.9,11.8,61,52.2,24.4,10.9,12.5,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2016Q4,2016,4,12,0,803,99.1,7.2,5.7,108.7,884,78,14.2,9.8,18.7,31.5,22.9,3,4.5,1.3,40.8,30.7,14.1,13.1,0.6,1.3,5.7,92.4,677,2.9,15.5,21.6,48.7,11.3,61,51.5,24,12.2,12.3,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2017Q1,2017,1,3,0,809,100.5,7.2,5.7,110.3,894,77.4,14.8,10.2,19.8,30.6,22.1,2.6,4.5,1.3,41.1,31.6,13.4,12.5,0.6,1.2,5.7,92.6,680,2.8,15.1,20.9,49,12.3,61,50.8,24.6,12.5,12,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2017Q2,2017,2,6,0,817,102.3,7.2,5.7,112.3,891,77,15.4,10.3,20.6,30,21.3,2.4,4.4,1.3,41.1,32.7,12.9,11.9,0.5,1.2,5.5,92.8,681,2.7,14.8,21.1,49.2,12.3,61,50.2,24.9,13.2,11.8,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2017Q3,2017,3,9,0,823,104,7.2,5.7,114.2,896,76.5,15.9,10.7,21.5,29.1,20.5,2.2,4.4,1.3,41.5,33.3,12.4,11.4,0.5,1.2,5.5,92.9,681,2.7,15,20.8,49.1,12.4,61,49.8,24.8,13.7,11.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2017Q4,2017,4,12,0,828,105.1,7.3,5.7,115.6,907,75.9,16.5,11.3,22.7,28.2,19.3,2,4.4,1.3,41.9,33.9,12.1,10.9,0.5,1.1,5.4,93,679,2.9,15.6,21,48.6,11.9,61,50.4,23.7,14.3,11.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2018Q1,2018,1,3,0,832,106,7.3,5.7,116.9,919,75.2,17.1,12,23.9,27.1,18.1,1.7,4.4,1.2,41.4,34.9,12,10.5,0.5,1.1,5.3,93.1,682,2.5,15.2,20.5,49,12.8,62,50.9,23.1,14.4,11.7,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2018Q2,2018,2,6,0,836,107.4,7.3,5.7,118.6,920,74.6,17.8,12.9,24.3,26,17.2,1.8,4.4,1.2,40.1,36.1,12.5,10.1,0.5,1.1,5.1,93.3,682,2.5,15,20.5,49.1,12.9,62,51.5,22.6,14.1,11.8,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2018Q3,2018,3,9,0,839,108.6,7.2,5.7,120,928,74.1,18.4,13.9,24.4,25.3,16.2,1.8,4.4,1.1,38.7,37.2,13.3,9.7,0.5,1,5,93.5,682,2.6,15,20.9,48.6,12.9,62,51.8,22.1,14.1,11.9,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2018Q4,2018,4,12,0,842,109.6,7.2,5.7,121.4,944,73.4,19.1,15,24.6,24.2,15.6,1.6,4.4,1.1,37.6,37.5,14.3,9.4,0.4,1,4.9,93.7,680,2.8,15.4,21,47.9,12.9,63,51.9,21.6,14.4,12.1,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2019Q1,2019,1,3,0,847,110.7,7.2,5.7,122.9,957,72.7,19.9,16.2,24.7,23,14.9,1.3,4.4,1.1,36.6,38.3,14.8,9.2,0.4,1,4.8,93.8,683,2.7,14.7,20.5,48.4,13.8,64,51.8,21.2,14.5,12.5,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2019Q2,2019,2,6,0,854,112.8,7.3,5.7,125.2,952,72.3,20.5,17.2,24.2,21.9,14.8,1.4,4.4,1,35.7,39.6,14.9,8.8,0.4,1,4.7,94,684,2.4,14.8,20.6,48.6,13.5,64,51.3,21.2,14.3,13.2,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2019Q3,2019,3,9,0,860,114.7,7.3,5.7,127.5,952,72.1,21.2,17.7,23.6,21,14.9,1.6,4.4,1,36.6,39.6,14.3,8.5,0.3,0.9,4.6,94.1,683,2.6,15.2,20.3,48.3,13.6,64,51.1,20.7,14.4,13.8,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2019Q4,2019,4,12,0,862,115.8,7.2,5.7,128.7,963,71.8,21.8,18.5,22.7,20.2,15.3,1.5,4.4,1.1,38.3,38.9,13.6,8.2,0.3,0.9,4.5,94.3,682,2.7,15.4,20.5,48,13.4,65,50.9,20,14.5,14.6,100,0,0
NMDB,Quarterly,Census Division,DESC,East South Central,Government / Non-Conventional,2020Q1,2020,1,3,0,865,117.1,7.3,5.7,130.4,960,71.5,22.5,19,21.9,19.4,15.9,1.4,4.3,1.3,40.5,37.5,12.7,7.9,0.3,0.9,4.4,94.5,684,2.6,14.8,20.2,48.1,14.3,65,50.8,19.3,15.1,14.8,100,0,0
